seed,elapsed_time,from_state,to_state,pos_xyz,target_xyz,discovered_xyz,attack_retry_started_at
279,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
279,0.035,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,-1.0884 -2.5357 11.1442,0.035
279,0.045,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-1.0884 -2.5357 11.1442,0.035
279,0.046,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,-1.0884 -2.5357 11.1442,0.035
279,0.05,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,2.5524 0.4275 9.2329,0.035
279,0.058,VISUAL_ATTACK,VISUAL_POST_CHECK,2.4726 0.4141 9.2392,2.5524 0.4275 9.2329,2.5524 0.4275 9.2329,0.035
279,0.064,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.4726 0.4141 8.7704,2.4726 0.4141 8.7392,2.5524 0.4275 9.2329,0.035
279,0.066,VISUAL_CHECK_MIC,VISUAL_DETECT,2.4726 0.4141 8.7704,,2.5524 0.4275 9.2329,0.035
279,0.068,VISUAL_DETECT,VISUAL_ATTACK,2.4726 0.4141 8.7704,,4.2748 0.8463 9.6469,0.035
279,0.076,VISUAL_ATTACK,VISUAL_POST_CHECK,4.2185 0.8328 9.6195,4.2748 0.8463 9.6469,4.2748 0.8463 9.6469,0.035
279,0.084,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,4.2185 0.8328 9.1508,4.2185 0.8328 9.1195,4.2748 0.8463 9.6469,0.035
279,0.085,VISUAL_CHECK_MIC,VISUAL_DETECT,4.2185 0.8328 9.1508,,4.2748 0.8463 9.6469,0.035
279,0.087,VISUAL_DETECT,VISUAL_ATTACK,4.2185 0.8328 9.1508,,5.9011 1.0624 8.9966,0.035
279,0.095,VISUAL_ATTACK,VISUAL_POST_CHECK,5.8486 1.0552 9.0014,5.9011 1.0624 8.9966,5.9011 1.0624 8.9966,0.035
279,0.1,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,5.8486 1.0552 8.5327,5.8486 1.0552 8.5014,5.9011 1.0624 8.9966,0.035
279,0.102,VISUAL_CHECK_MIC,SURFACE,5.8486 1.0552 8.5327,,5.9011 1.0624 8.9966,0.035
279,0.113,SURFACE,RETURN_HOME,5.8486 1.0552 4.5639,5.8486 1.0552 4.5327,5.9011 1.0624 8.9966,0.035
279,0.115,RETURN_HOME,DONE,5.8486 1.0552 4.5639,,5.9011 1.0624 8.9966,0.035
280,0,,INIT,,,,
280,0.022,INIT,DESCEND_TO_7M,,,,
280,0.035,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
280,0.036,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,1.4895 -2.5019 11.0393,0.036
280,0.045,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,1.4895 -2.5019 11.0393,0.036
280,0.046,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,1.4895 -2.5019 11.0393,0.036
280,0.05,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,2.0141 -0.5080 9.3975,0.036
280,0.058,VISUAL_ATTACK,VISUAL_POST_CHECK,1.9511 -0.4921 9.3987,2.0141 -0.5080 9.3975,2.0141 -0.5080 9.3975,0.036
280,0.064,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,1.9511 -0.4921 8.9300,1.9511 -0.4921 8.8987,2.0141 -0.5080 9.3975,0.036
280,0.066,VISUAL_CHECK_MIC,VISUAL_DETECT,1.9511 -0.4921 8.9300,,2.0141 -0.5080 9.3975,0.036
280,0.067,VISUAL_DETECT,VISUAL_ATTACK,1.9511 -0.4921 8.9300,,3.9922 -0.7215 8.9698,0.036
280,0.075,VISUAL_ATTACK,VISUAL_POST_CHECK,3.9285 -0.7143 8.9686,3.9922 -0.7215 8.9698,3.9922 -0.7215 8.9698,0.036
280,0.082,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,3.9285 -0.7143 8.4998,3.9285 -0.7143 8.4686,3.9922 -0.7215 8.9698,0.036
280,0.083,VISUAL_CHECK_MIC,SURFACE,3.9285 -0.7143 8.4998,,3.9922 -0.7215 8.9698,0.036
280,0.094,SURFACE,RETURN_HOME,3.9285 -0.7143 4.5311,3.9285 -0.7143 4.4998,3.9922 -0.7215 8.9698,0.036
280,0.096,RETURN_HOME,DONE,3.9285 -0.7143 4.5311,,3.9922 -0.7215 8.9698,0.036
281,0,,INIT,,,,
281,0.021,INIT,DESCEND_TO_7M,,,,
281,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
281,0.036,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,-2.7759 0.8667 11.0419,0.036
281,0.045,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-2.7759 0.8667 11.0419,0.036
281,0.047,VISUAL_CHECK_MIC,SURFACE,0.0000 0.0000 9.4355,,-2.7759 0.8667 11.0419,0.036
281,0.059,SURFACE,RETURN_HOME,0.0000 0.0000 5.4668,0.0000 0.0000 5.4355,-2.7759 0.8667 11.0419,0.036
281,0.061,RETURN_HOME,DONE,0.0000 0.0000 5.4668,,-2.7759 0.8667 11.0419,0.036
282,0,,INIT,,,,
282,0.021,INIT,DESCEND_TO_7M,,,,
282,0.033,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
282,0.035,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-1.8575 -2.6055 10.8166,0.035
282,0.036,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-1.8575 -2.6055 10.8166,0.035
282,0.046,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-1.8575 -2.6055 10.8166,0.035
282,0.061,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.7995 -2.5241 10.7734,-1.8575 -2.6055 10.8166,-1.8575 -2.6055 10.8166,0.035
282,0.066,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.7995 -2.5241 10.3047,-1.7995 -2.5241 10.2734,-1.8575 -2.6055 10.8166,0.035
282,0.068,HYDRO_CHECK_MIC,HOLD_TARGET,-1.7995 -2.5241 10.3047,,-1.8575 -2.6055 10.8166,0.035
282,0.069,HOLD_TARGET,HYDRO_DIVE,-1.7995 -2.5241 10.3047,,-1.8575 -2.6055 10.8166,0.035
282,0.079,HYDRO_DIVE,HYDRO_APPROACH,-1.7995 -2.5241 12.7656,-1.7995 -2.5241 12.8047,-1.8575 -2.6055 10.8166,0.035
282,0.088,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.8566 -2.6043 10.8470,-1.8575 -2.6055 10.8166,-1.8575 -2.6055 10.8166,0.035
282,0.095,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.8566 -2.6043 10.3783,-1.8566 -2.6043 10.3470,-1.8575 -2.6055 10.8166,0.035
282,0.097,HYDRO_CHECK_MIC,HOLD_TARGET,-1.8566 -2.6043 10.3783,,-1.8575 -2.6055 10.8166,0.035
282,0.098,HOLD_TARGET,HYDRO_DIVE,-1.8566 -2.6043 10.3783,,-1.8575 -2.6055 10.8166,0.035
282,0.109,HYDRO_DIVE,HYDRO_APPROACH,-1.8566 -2.6043 12.8392,-1.8566 -2.6043 12.8783,-1.8575 -2.6055 10.8166,0.035
282,0.119,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.8575 -2.6055 10.8482,-1.8575 -2.6055 10.8166,-1.8575 -2.6055 10.8166,0.035
282,0.125,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.8575 -2.6055 10.3794,-1.8575 -2.6055 10.3482,-1.8575 -2.6055 10.8166,0.035
282,0.126,HYDRO_CHECK_MIC,HOLD_TARGET,-1.8575 -2.6055 10.3794,,-1.8575 -2.6055 10.8166,0.035
282,0.128,HOLD_TARGET,HYDRO_DIVE,-1.8575 -2.6055 10.3794,,-1.8575 -2.6055 10.8166,0.035
282,0.138,HYDRO_DIVE,HYDRO_APPROACH,-1.8575 -2.6055 12.8404,-1.8575 -2.6055 12.8794,-1.8575 -2.6055 10.8166,0.035
282,0.147,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.8575 -2.6055 10.8482,-1.8575 -2.6055 10.8166,-1.8575 -2.6055 10.8166,0.035
282,0.153,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.8575 -2.6055 10.3795,-1.8575 -2.6055 10.3482,-1.8575 -2.6055 10.8166,0.035
282,0.155,HYDRO_CHECK_MIC,SURFACE,-1.8575 -2.6055 10.3795,,-1.8575 -2.6055 10.8166,0.035
282,0.166,SURFACE,RETURN_HOME,-1.8575 -2.6055 6.4107,-1.8575 -2.6055 6.3795,-1.8575 -2.6055 10.8166,0.035
282,0.167,RETURN_HOME,DONE,-1.8575 -2.6055 6.4107,,-1.8575 -2.6055 10.8166,0.035
283,0,,INIT,,,,
283,0.021,INIT,DESCEND_TO_7M,,,,
283,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
283,0.035,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-3.0846 0.6170 10.8611,0.035
283,0.036,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-3.0846 0.6170 10.8611,0.035
283,0.045,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-3.0846 0.6170 10.8611,0.035
283,0.053,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.9882 0.5977 10.8165,-3.0846 0.6170 10.8611,-3.0846 0.6170 10.8611,0.035
283,0.059,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.9882 0.5977 10.3478,-2.9882 0.5977 10.3165,-3.0846 0.6170 10.8611,0.035
283,0.061,HYDRO_CHECK_MIC,HOLD_TARGET,-2.9882 0.5977 10.3478,,-3.0846 0.6170 10.8611,0.035
283,0.063,HOLD_TARGET,HYDRO_DIVE,-2.9882 0.5977 10.3478,,-3.0846 0.6170 10.8611,0.035
283,0.072,HYDRO_DIVE,HYDRO_APPROACH,-2.9882 0.5977 12.8087,-2.9882 0.5977 12.8478,-3.0846 0.6170 10.8611,0.035
283,0.083,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-3.0831 0.6167 10.8915,-3.0846 0.6170 10.8611,-3.0846 0.6170 10.8611,0.035
283,0.091,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-3.0831 0.6167 10.4227,-3.0831 0.6167 10.3915,-3.0846 0.6170 10.8611,0.035
283,0.093,HYDRO_CHECK_MIC,HOLD_TARGET,-3.0831 0.6167 10.4227,,-3.0846 0.6170 10.8611,0.035
283,0.095,HOLD_TARGET,HYDRO_DIVE,-3.0831 0.6167 10.4227,,-3.0846 0.6170 10.8611,0.035
283,0.104,HYDRO_DIVE,HYDRO_APPROACH,-3.0831 0.6167 12.8837,-3.0831 0.6167 12.9227,-3.0846 0.6170 10.8611,0.035
283,0.115,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-3.0846 0.6170 10.8927,-3.0846 0.6170 10.8611,-3.0846 0.6170 10.8611,0.035
283,0.121,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-3.0846 0.6170 10.4239,-3.0846 0.6170 10.3927,-3.0846 0.6170 10.8611,0.035
283,0.123,HYDRO_CHECK_MIC,HOLD_TARGET,-3.0846 0.6170 10.4239,,-3.0846 0.6170 10.8611,0.035
283,0.125,HOLD_TARGET,HYDRO_DIVE,-3.0846 0.6170 10.4239,,-3.0846 0.6170 10.8611,0.035
283,0.135,HYDRO_DIVE,HYDRO_APPROACH,-3.0846 0.6170 12.8848,-3.0846 0.6170 12.9239,-3.0846 0.6170 10.8611,0.035
283,0.145,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-3.0846 0.6170 10.8927,-3.0846 0.6170 10.8611,-3.0846 0.6170 10.8611,0.035
283,0.151,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-3.0846 0.6170 10.4239,-3.0846 0.6170 10.3927,-3.0846 0.6170 10.8611,0.035
283,0.153,HYDRO_CHECK_MIC,HOLD_TARGET,-3.0846 0.6170 10.4239,,-3.0846 0.6170 10.8611,0.035
283,0.154,HOLD_TARGET,HYDRO_DIVE,-3.0846 0.6170 10.4239,,-3.0846 0.6170 10.8611,0.035
283,0.164,HYDRO_DIVE,HYDRO_APPROACH,-3.0846 0.6170 12.8849,-3.0846 0.6170 12.9239,-3.0846 0.6170 10.8611,0.035
283,0.174,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-3.0846 0.6170 10.8927,-3.0846 0.6170 10.8611,-3.0846 0.6170 10.8611,0.035
283,0.181,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-3.0846 0.6170 10.4239,-3.0846 0.6170 10.3927,-3.0846 0.6170 10.8611,0.035
283,0.183,HYDRO_CHECK_MIC,SURFACE,-3.0846 0.6170 10.4239,,-3.0846 0.6170 10.8611,0.035
283,0.196,SURFACE,RETURN_HOME,-3.0846 0.6170 6.4552,-3.0846 0.6170 6.4239,-3.0846 0.6170 10.8611,0.035
283,0.197,RETURN_HOME,DONE,-3.0846 0.6170 6.4552,,-3.0846 0.6170 10.8611,0.035
284,0,,INIT,,,,
284,0.021,INIT,DESCEND_TO_7M,,,,
284,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
284,0.036,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,2.6016 -0.7592 11.1764,0.036
284,0.045,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,2.6016 -0.7592 11.1764,0.036
284,0.046,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,2.6016 -0.7592 11.1764,0.036
284,0.054,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,2.5853 0.7230 9.1913,0.036
284,0.063,VISUAL_ATTACK,VISUAL_POST_CHECK,2.5045 0.7004 9.1990,2.5853 0.7230 9.1913,2.5853 0.7230 9.1913,0.036
284,0.07,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.5045 0.7004 8.7302,2.5045 0.7004 8.6990,2.5853 0.7230 9.1913,0.036
284,0.071,VISUAL_CHECK_MIC,VISUAL_DETECT,2.5045 0.7004 8.7302,,2.5853 0.7230 9.1913,0.036
284,0.073,VISUAL_DETECT,VISUAL_ATTACK,2.5045 0.7004 8.7302,,4.7370 0.6252 9.4651,0.036
284,0.082,VISUAL_ATTACK,VISUAL_POST_CHECK,4.6673 0.6276 9.4421,4.7370 0.6252 9.4651,4.7370 0.6252 9.4651,0.036
284,0.089,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,4.6673 0.6276 8.9734,4.6673 0.6276 8.9421,4.7370 0.6252 9.4651,0.036
284,0.09,VISUAL_CHECK_MIC,SURFACE,4.6673 0.6276 8.9734,,4.7370 0.6252 9.4651,0.036
284,0.103,SURFACE,RETURN_HOME,4.6673 0.6276 5.0046,4.6673 0.6276 4.9734,4.7370 0.6252 9.4651,0.036
284,0.104,RETURN_HOME,DONE,4.6673 0.6276 5.0046,,4.7370 0.6252 9.4651,0.036
285,0,,INIT,,,,
285,0.021,INIT,DESCEND_TO_7M,,,,
285,0.035,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
285,0.036,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-2.4870 -1.6549 10.9841,0.036
285,0.038,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-2.4870 -1.6549 10.9841,0.036
285,0.048,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-2.4870 -1.6549 10.9841,0.036
285,0.055,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.4093 -1.6032 10.9357,-2.4870 -1.6549 10.9841,-2.4870 -1.6549 10.9841,0.036
285,0.061,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.4093 -1.6032 10.4669,-2.4093 -1.6032 10.4357,-2.4870 -1.6549 10.9841,0.036
285,0.062,HYDRO_CHECK_MIC,HOLD_TARGET,-2.4093 -1.6032 10.4669,,-2.4870 -1.6549 10.9841,0.036
285,0.064,HOLD_TARGET,HYDRO_DIVE,-2.4093 -1.6032 10.4669,,-2.4870 -1.6549 10.9841,0.036
285,0.075,HYDRO_DIVE,HYDRO_APPROACH,-2.4093 -1.6032 12.9279,-2.4093 -1.6032 12.9669,-2.4870 -1.6549 10.9841,0.036
285,0.084,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.4858 -1.6541 11.0145,-2.4870 -1.6549 10.9841,-2.4870 -1.6549 10.9841,0.036
285,0.09,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.4858 -1.6541 10.5457,-2.4858 -1.6541 10.5145,-2.4870 -1.6549 10.9841,0.036
285,0.091,HYDRO_CHECK_MIC,HOLD_TARGET,-2.4858 -1.6541 10.5457,,-2.4870 -1.6549 10.9841,0.036
285,0.093,HOLD_TARGET,HYDRO_DIVE,-2.4858 -1.6541 10.5457,,-2.4870 -1.6549 10.9841,0.036
285,0.103,HYDRO_DIVE,HYDRO_APPROACH,-2.4858 -1.6541 13.0066,-2.4858 -1.6541 13.0457,-2.4870 -1.6549 10.9841,0.036
285,0.113,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.4870 -1.6549 11.0157,-2.4870 -1.6549 10.9841,-2.4870 -1.6549 10.9841,0.036
285,0.118,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.4870 -1.6549 10.5469,-2.4870 -1.6549 10.5157,-2.4870 -1.6549 10.9841,0.036
285,0.121,HYDRO_CHECK_MIC,HOLD_TARGET,-2.4870 -1.6549 10.5469,,-2.4870 -1.6549 10.9841,0.036
285,0.122,HOLD_TARGET,HYDRO_DIVE,-2.4870 -1.6549 10.5469,,-2.4870 -1.6549 10.9841,0.036
285,0.131,HYDRO_DIVE,HYDRO_APPROACH,-2.4870 -1.6549 13.0079,-2.4870 -1.6549 13.0469,-2.4870 -1.6549 10.9841,0.036
285,0.142,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.4870 -1.6549 11.0157,-2.4870 -1.6549 10.9841,-2.4870 -1.6549 10.9841,0.036
285,0.148,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.4870 -1.6549 10.5470,-2.4870 -1.6549 10.5157,-2.4870 -1.6549 10.9841,0.036
285,0.15,HYDRO_CHECK_MIC,HOLD_TARGET,-2.4870 -1.6549 10.5470,,-2.4870 -1.6549 10.9841,0.036
285,0.152,HOLD_TARGET,HYDRO_DIVE,-2.4870 -1.6549 10.5470,,-2.4870 -1.6549 10.9841,0.036
285,0.162,HYDRO_DIVE,HYDRO_APPROACH,-2.4870 -1.6549 13.0079,-2.4870 -1.6549 13.0470,-2.4870 -1.6549 10.9841,0.036
285,0.171,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.4870 -1.6549 11.0157,-2.4870 -1.6549 10.9841,-2.4870 -1.6549 10.9841,0.036
285,0.178,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.4870 -1.6549 10.5470,-2.4870 -1.6549 10.5157,-2.4870 -1.6549 10.9841,0.036
285,0.18,HYDRO_CHECK_MIC,SURFACE,-2.4870 -1.6549 10.5470,,-2.4870 -1.6549 10.9841,0.036
285,0.192,SURFACE,RETURN_HOME,-2.4870 -1.6549 6.5782,-2.4870 -1.6549 6.5470,-2.4870 -1.6549 10.9841,0.036
285,0.193,RETURN_HOME,DONE,-2.4870 -1.6549 6.5782,,-2.4870 -1.6549 10.9841,0.036
286,0,,INIT,,,,
286,0.02,INIT,DESCEND_TO_7M,,,,
286,0.033,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
286,0.035,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,2.2812 -1.4370 11.1854,0.035
286,0.044,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,2.2812 -1.4370 11.1854,0.035
286,0.045,VISUAL_CHECK_MIC,SURFACE,0.0000 0.0000 9.4355,,2.2812 -1.4370 11.1854,0.035
286,0.056,SURFACE,RETURN_HOME,0.0000 0.0000 5.4668,0.0000 0.0000 5.4355,2.2812 -1.4370 11.1854,0.035
286,0.058,RETURN_HOME,DONE,0.0000 0.0000 5.4668,,2.2812 -1.4370 11.1854,0.035
287,0,,INIT,,,,
287,0.022,INIT,DESCEND_TO_7M,,,,
287,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
287,0.035,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-1.3619 -2.3540 11.1703,0.035
287,0.037,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-1.3619 -2.3540 11.1703,0.035
287,0.047,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-1.3619 -2.3540 11.1703,0.035
287,0.055,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.3406 -2.3172 11.1432,-1.3619 -2.3540 11.1703,-1.3619 -2.3540 11.1703,0.035
287,0.062,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.3406 -2.3172 10.6744,-1.3406 -2.3172 10.6432,-1.3619 -2.3540 11.1703,0.035
287,0.064,HYDRO_CHECK_MIC,HOLD_TARGET,-1.3406 -2.3172 10.6744,,-1.3619 -2.3540 11.1703,0.035
287,0.065,HOLD_TARGET,HYDRO_DIVE,-1.3406 -2.3172 10.6744,,-1.3619 -2.3540 11.1703,0.035
287,0.075,HYDRO_DIVE,HYDRO_APPROACH,-1.3406 -2.3172 13.1354,-1.3406 -2.3172 13.1744,-1.3619 -2.3540 11.1703,0.035
287,0.086,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.3616 -2.3534 11.2010,-1.3619 -2.3540 11.1703,-1.3619 -2.3540 11.1703,0.035
287,0.093,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.3616 -2.3534 10.7322,-1.3616 -2.3534 10.7010,-1.3619 -2.3540 11.1703,0.035
287,0.095,HYDRO_CHECK_MIC,HOLD_TARGET,-1.3616 -2.3534 10.7322,,-1.3619 -2.3540 11.1703,0.035
287,0.097,HOLD_TARGET,HYDRO_DIVE,-1.3616 -2.3534 10.7322,,-1.3619 -2.3540 11.1703,0.035
287,0.107,HYDRO_DIVE,HYDRO_APPROACH,-1.3616 -2.3534 13.1932,-1.3616 -2.3534 13.2322,-1.3619 -2.3540 11.1703,0.035
287,0.116,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.3619 -2.3540 11.2019,-1.3619 -2.3540 11.1703,-1.3619 -2.3540 11.1703,0.035
287,0.123,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.3619 -2.3540 10.7332,-1.3619 -2.3540 10.7019,-1.3619 -2.3540 11.1703,0.035
287,0.125,HYDRO_CHECK_MIC,SURFACE,-1.3619 -2.3540 10.7332,,-1.3619 -2.3540 11.1703,0.035
287,0.135,SURFACE,RETURN_HOME,-1.3619 -2.3540 6.7644,-1.3619 -2.3540 6.7332,-1.3619 -2.3540 11.1703,0.035
287,0.137,RETURN_HOME,DONE,-1.3619 -2.3540 6.7644,,-1.3619 -2.3540 11.1703,0.035
288,0,,INIT,,,,
288,0.021,INIT,DESCEND_TO_7M,,,,
288,0.035,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
288,0.037,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,3.0785 -0.3887 10.8953,0.037
288,0.038,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,3.0785 -0.3887 10.8953,0.037
288,0.047,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,3.0785 -0.3887 10.8953,0.037
288,0.056,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,2.9823 -0.3765 10.8497,3.0785 -0.3887 10.8953,3.0785 -0.3887 10.8953,0.037
288,0.062,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,2.9823 -0.3765 10.3809,2.9823 -0.3765 10.3497,3.0785 -0.3887 10.8953,0.037
288,0.064,HYDRO_CHECK_MIC,HOLD_TARGET,2.9823 -0.3765 10.3809,,3.0785 -0.3887 10.8953,0.037
288,0.065,HOLD_TARGET,HYDRO_DIVE,2.9823 -0.3765 10.3809,,3.0785 -0.3887 10.8953,0.037
288,0.075,HYDRO_DIVE,HYDRO_APPROACH,2.9823 -0.3765 12.8418,2.9823 -0.3765 12.8809,3.0785 -0.3887 10.8953,0.037
288,0.083,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,3.0770 -0.3885 10.9257,3.0785 -0.3887 10.8953,3.0785 -0.3887 10.8953,0.037
288,0.089,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,3.0770 -0.3885 10.4569,3.0770 -0.3885 10.4257,3.0785 -0.3887 10.8953,0.037
288,0.091,HYDRO_CHECK_MIC,HOLD_TARGET,3.0770 -0.3885 10.4569,,3.0785 -0.3887 10.8953,0.037
288,0.093,HOLD_TARGET,HYDRO_DIVE,3.0770 -0.3885 10.4569,,3.0785 -0.3887 10.8953,0.037
288,0.102,HYDRO_DIVE,HYDRO_APPROACH,3.0770 -0.3885 12.9179,3.0770 -0.3885 12.9569,3.0785 -0.3887 10.8953,0.037
288,0.112,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,3.0785 -0.3887 10.9269,3.0785 -0.3887 10.8953,3.0785 -0.3887 10.8953,0.037
288,0.119,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,3.0785 -0.3887 10.4581,3.0785 -0.3887 10.4269,3.0785 -0.3887 10.8953,0.037
288,0.121,HYDRO_CHECK_MIC,HOLD_TARGET,3.0785 -0.3887 10.4581,,3.0785 -0.3887 10.8953,0.037
288,0.123,HOLD_TARGET,HYDRO_DIVE,3.0785 -0.3887 10.4581,,3.0785 -0.3887 10.8953,0.037
288,0.133,HYDRO_DIVE,HYDRO_APPROACH,3.0785 -0.3887 12.9191,3.0785 -0.3887 12.9581,3.0785 -0.3887 10.8953,0.037
288,0.143,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,3.0785 -0.3887 10.9269,3.0785 -0.3887 10.8953,3.0785 -0.3887 10.8953,0.037
288,0.15,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,3.0785 -0.3887 10.4581,3.0785 -0.3887 10.4269,3.0785 -0.3887 10.8953,0.037
